JobID|JobIDRaw|Cluster|Partition|Account|Group|GID|User|UID|Submit|Eligible|Start|End|Elapsed|ExitCode|State|NNodes|NCPUS|ReqCPUS|ReqMem|Timelimit|NodeList|QOS|ScheduledBy|JobName
1379|1379|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:17:01|2017-01-01T05:17:01|2017-01-01T09:20:42|2017-01-01T09:27:53|00:07:11|0:0|COMPLETED|1|6|6|2800Mn|00:24:00|b7|normal|2|1379
1433|1433|beocat|normal|account1|users|100|user3|1003|2017-01-01T05:59:53|2017-01-01T05:59:53|2017-01-01T09:24:58|2017-01-01T09:28:31|00:03:33|0:0|COMPLETED|3|36|36|2800Mn|00:09:00|n[2-4]|normal|1|1433
1471|1471|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:33:53|2017-01-01T06:33:53|2017-01-01T09:20:42|2017-01-01T09:29:19|00:08:37|0:0|COMPLETED|1|12|12|2800Mn|00:25:00|b4|normal|2|1471
1451|1451|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:16:42|2017-01-01T06:16:42|2017-01-01T09:00:42|2017-01-01T09:30:25|00:29:43|0:0|COMPLETED|1|12|12|500000Mn|00:30:00|b6|normal|2|1451
1396|1396|beocat|normal|account1|users|100|user3|1003|2017-01-01T05:33:42|2017-01-01T05:33:42|2017-01-01T09:20:42|2017-01-01T09:31:15|00:10:33|0:0|COMPLETED|1|6|6|2800Mn|00:27:00|b10|normal|2|1396
1367|1367|beocat|normal|account1|users|100|user3|1003|2017-01-01T05:09:37|2017-01-01T05:09:37|2017-01-01T09:25:31|2017-01-01T09:31:46|00:06:15|0:0|COMPLETED|1|12|12|2800Mn|00:11:00|g1|normal|1|1367
1381|1381|beocat|normal|account1|users|100|user3|1003|2017-01-01T05:19:24|2017-01-01T05:19:24|2017-01-01T09:20:42|2017-01-01T09:32:57|00:12:15|0:0|COMPLETED|1|6|6|2800Mn|00:24:00|b10|normal|2|1381
1431|1431|beocat|normal|account1|users|100|user3|1003|2017-01-01T05:58:05|2017-01-01T05:58:05|2017-01-01T09:20:42|2017-01-01T09:39:42|00:19:00|0:0|COMPLETED|3|36|36|2800Mn|00:19:00|m[1-2,4]|normal|2|1431
1450|1450|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:14:43|2017-01-01T06:14:43|2017-01-01T09:40:42|2017-01-01T09:40:43|00:00:01|0:0|COMPLETED|2|24|24|2800Mn|00:28:00|b[6-7]|normal|2|1450
1427|1427|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:53:53|2017-01-01T05:53:53|2017-01-01T09:40:42|2017-01-01T09:40:53|00:00:11|0:0|COMPLETED|1|12|12|500000Mn|00:09:00|b10|normal|2|1427
1469|1469|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:32:57|2017-01-01T06:32:57|2017-01-01T09:40:42|2017-01-01T09:41:03|00:00:21|0:0|COMPLETED|3|36|36|2800Mn|00:21:00|m[1-3]|normal|2|1469
1359|1359|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:02:59|2017-01-01T05:02:59|2017-01-01T09:40:42|2017-01-01T09:44:38|00:03:56|0:0|COMPLETED|1|6|6|2800Mn|00:20:00|n1|normal|2|1359
1491|1491|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:52:43|2017-01-01T06:52:43|2017-01-01T09:40:42|2017-01-01T09:45:21|00:04:39|0:0|COMPLETED|1|12|12|2800Mn|00:24:00|n3|normal|2|1491
1434|1434|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:00:21|2017-01-01T06:00:21|2017-01-01T09:20:42|2017-01-01T09:45:42|00:25:00|0:0|COMPLETED|2|24|24|2800Mn|00:25:00|b[5,8]|normal|2|1434
1366|1366|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:09:32|2017-01-01T05:09:32|2017-01-01T09:31:46|2017-01-01T09:46:00|00:14:14|0:0|COMPLETED|1|12|12|2800Mn|00:19:00|g1|normal|1|1366
1406|1406|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:38:34|2017-01-01T05:38:34|2017-01-01T09:40:42|2017-01-01T09:46:15|00:05:33|0:0|COMPLETED|1|6|6|500000Mn|00:28:00|b9|normal|2|1406
1457|1457|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:20:51|2017-01-01T06:20:51|2017-01-01T09:46:00|2017-01-01T09:46:28|00:00:28|0:0|COMPLETED|1|12|12|2800Mn|00:10:00|g1|normal|1|1457
1368|1368|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:11:22|2017-01-01T05:11:22|2017-01-01T09:46:28|2017-01-01T09:52:28|00:06:00|0:0|COMPLETED|1|12|12|2800Mn|00:23:00|g1|normal|1|1368
1354|1354|beocat|normal|account1|users|100|user1|1001|2017-01-01T04:58:49|2017-01-01T04:58:49|2017-01-01T09:40:42|2017-01-01T09:55:55|00:15:13|0:0|COMPLETED|1|6|6|2800Mn|00:19:00|n1|normal|2|1354
1345|1345|beocat|normal|account1|users|100|user1|1001|2017-01-01T04:52:23|2017-01-01T04:52:23|2017-01-01T09:52:28|2017-01-01T09:57:28|00:05:00|0:0|COMPLETED|1|1|1|2800Mn|00:05:00|g1|normal|1|1345
1420|1420|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:47:11|2017-01-01T05:47:11|2017-01-01T09:40:42|2017-01-01T09:57:47|00:17:05|0:0|COMPLETED|1|12|12|2800Mn|00:24:00|n4|normal|2|1420
1475|1475|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:35:38|2017-01-01T06:35:38|2017-01-01T09:52:28|2017-01-01T09:59:58|00:07:30|0:0|COMPLETED|3|36|36|2800Mn|00:13:00|m[1-3]|normal|1|1475
1476|1476|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:35:57|2017-01-01T06:35:57|2017-01-01T09:59:58|2017-01-01T09:59:59|00:00:01|0:0|COMPLETED|3|36|36|2800Mn|00:23:00|m[1-3]|normal|1|1476
1484|1484|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:45:56|2017-01-01T06:45:56|2017-01-01T09:59:58|2017-01-01T09:59:59|00:00:01|0:0|COMPLETED|3|36|36|2800Mn|00:05:00|n[1,3-4]|normal|1|1484
1470|1470|beocat|normal|account1|users|100|user3|1003|2017-01-01T06:33:17|2017-01-01T06:33:17|2017-01-01T10:00:01|2017-01-01T10:00:02|00:00:01|0:0|COMPLETED|2|24|24|2800Mn|00:22:00|m[1-2]|normal|1|1470
1480|1480|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:41:18|2017-01-01T06:41:18|2017-01-01T09:40:42|2017-01-01T10:01:38|00:20:56|0:0|COMPLETED|3|36|36|2800Mn|00:30:00|b[1-3]|normal|2|1480
1419|1419|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:46:04|2017-01-01T05:46:04|2017-01-01T09:40:42|2017-01-01T10:01:57|00:21:15|0:0|COMPLETED|1|12|12|500000Mn|00:26:00|b4|normal|2|1419
1448|1448|beocat|normal|account2|users|100|user4|1004|2017-01-01T06:13:30|2017-01-01T06:13:30|2017-01-01T09:40:42|2017-01-01T10:02:23|00:21:41|0:0|COMPLETED|1|12|12|2800Mn|00:30:00|m4|normal|2|1448
1472|1472|beocat|normal|account1|users|100|user3|1003|2017-01-01T06:34:03|2017-01-01T06:34:03|2017-01-01T10:00:42|2017-01-01T10:02:49|00:02:07|0:0|COMPLETED|2|24|24|2800Mn|00:05:00|m[1-2]|normal|2|1472
1401|1401|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:36:00|2017-01-01T05:36:00|2017-01-01T10:00:42|2017-01-01T10:02:58|00:02:16|0:0|COMPLETED|1|1|1|2800Mn|00:14:00|g1|normal|2|1401
1429|1429|beocat|normal|account1|users|100|user3|1003|2017-01-01T05:55:23|2017-01-01T05:55:23|2017-01-01T10:00:42|2017-01-01T10:04:03|00:03:21|0:0|COMPLETED|1|6|6|2800Mn|00:29:00|n4|normal|2|1429
1460|1460|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:24:40|2017-01-01T06:24:40|2017-01-01T10:00:42|2017-01-01T10:04:23|00:03:41|0:0|COMPLETED|1|12|12|2800Mn|00:06:00|b7|normal|2|1460
1454|1454|beocat|normal|account2|users|100|user4|1004|2017-01-01T06:19:26|2017-01-01T06:19:26|2017-01-01T09:40:42|2017-01-01T10:05:08|00:24:26|0:0|COMPLETED|1|12|12|2800Mn|00:25:00|n2|normal|2|1454
1455|1455|beocat|normal|account1|users|100|user3|1003|2017-01-01T06:20:00|2017-01-01T06:20:00|2017-01-01T10:00:42|2017-01-01T10:05:17|00:04:35|0:0|COMPLETED|1|12|12|2800Mn|00:05:00|b6|normal|2|1455
1437|1437|beocat|normal|account1|users|100|user3|1003|2017-01-01T06:03:10|2017-01-01T06:03:10|2017-01-01T10:00:42|2017-01-01T10:08:38|00:07:56|0:0|COMPLETED|1|6|6|2800Mn|00:23:00|m3|normal|2|1437
1447|1447|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:13:23|2017-01-01T06:13:23|2017-01-01T10:00:42|2017-01-01T10:09:50|00:09:08|0:0|COMPLETED|1|1|1|500000Mn|00:12:00|b8|normal|2|1447
1461|1461|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:25:55|2017-01-01T06:25:55|2017-01-01T10:00:42|2017-01-01T10:12:11|00:11:29|0:0|COMPLETED|1|6|6|2800Mn|00:26:00|b5|normal|2|1461
1444|1444|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:08:38|2017-01-01T06:08:38|2017-01-01T10:00:42|2017-01-01T10:13:54|00:13:12|0:0|COMPLETED|1|1|1|500000Mn|00:17:00|b9|normal|2|1444
1495|1495|beocat|normal|account2|users|100|user4|1004|2017-01-01T06:55:18|2017-01-01T06:55:18|2017-01-01T10:00:42|2017-01-01T10:14:02|00:13:20|0:0|COMPLETED|1|6|6|2800Mn|00:22:00|n4|normal|2|1495
1397|1397|beocat|normal|account1|users|100|user2|1002|2017-01-01T05:34:02|2017-01-01T05:34:02|2017-01-01T10:00:42|2017-01-01T10:14:10|00:13:28|0:0|COMPLETED|1|1|1|2800Mn|00:26:00|m3|normal|2|1397
1386|1386|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:24:21|2017-01-01T05:24:21|2017-01-01T09:59:58|2017-01-01T10:14:33|00:14:35|0:0|COMPLETED|1|1|1|2800Mn|00:26:00|g1|normal|1|1386
1481|1481|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:42:18|2017-01-01T06:42:18|2017-01-01T10:00:42|2017-01-01T10:15:57|00:15:15|0:0|COMPLETED|1|12|12|2800Mn|00:19:00|b10|normal|2|1481
1490|1490|beocat|normal|account2|users|100|user5|1005|2017-01-01T06:52:27|2017-01-01T06:52:27|2017-01-01T09:59:58|2017-01-01T10:21:26|00:21:28|0:0|COMPLETED|1|6|6|2800Mn|00:28:00|b5|normal|1|1490
1467|1467|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:28:44|2017-01-01T06:28:44|2017-01-01T10:00:01|2017-01-01T10:22:47|00:22:46|0:0|COMPLETED|2|24|24|2800Mn|00:30:00|n[1,3]|normal|1|1467
1492|1492|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:52:52|2017-01-01T06:52:52|2017-01-01T10:20:42|2017-01-01T10:25:19|00:04:37|0:0|COMPLETED|1|6|6|2800Mn|00:23:00|m4|normal|2|1492
1493|1493|beocat|normal|account1|users|100|user3|1003|2017-01-01T06:53:33|2017-01-01T06:53:33|2017-01-01T10:20:42|2017-01-01T10:26:30|00:05:48|0:0|COMPLETED|1|12|12|2800Mn|00:06:00|n4|normal|2|1493
1402|1402|beocat|normal|account1|users|100|user1|1001|2017-01-01T05:36:37|2017-01-01T05:36:37|2017-01-01T10:14:33|2017-01-01T10:27:18|00:12:45|0:0|COMPLETED|1|2|2|2800Mn|00:15:00|g1|normal|1|1402
1458|1458|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:22:21|2017-01-01T06:22:21|2017-01-01T10:20:42|2017-01-01T10:27:42|00:07:00|0:0|COMPLETED|1|12|12|2800Mn|00:07:00|n2|normal|2|1458
1462|1462|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:26:11|2017-01-01T06:26:11|2017-01-01T10:20:42|2017-01-01T10:28:41|00:07:59|0:0|COMPLETED|1|6|6|2800Mn|00:19:00|m4|normal|2|1462
1496|1496|beocat|normal|account1|users|100|user3|1003|2017-01-01T06:56:29|2017-01-01T06:56:29|2017-01-01T10:20:42|2017-01-01T10:32:20|00:11:38|0:0|COMPLETED|2|24|24|2800Mn|00:30:00|m[1-2]|normal|2|1496
1459|1459|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:24:26|2017-01-01T06:24:26|2017-01-01T10:20:42|2017-01-01T10:34:27|00:13:45|0:0|COMPLETED|1|12|12|2800Mn|00:20:00|m3|normal|2|1459
1474|1474|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:34:33|2017-01-01T06:34:33|2017-01-01T10:40:42|2017-01-01T10:40:43|00:00:01|0:0|COMPLETED|1|6|6|2800Mn|00:22:00|n1|normal|2|1474
1498|1498|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:59:02|2017-01-01T06:59:02|2017-01-01T10:40:42|2017-01-01T10:44:43|00:04:01|0:0|COMPLETED|1|6|6|2800Mn|00:05:00|n2|normal|2|1498
1414|1414|beocat|normal|account1|users|100|user3|1003|2017-01-01T05:44:35|2017-01-01T05:44:35|2017-01-01T10:27:18|2017-01-01T10:47:18|00:20:00|0:0|COMPLETED|1|2|2|2800Mn|00:20:00|g1|normal|1|1414
1478|1478|beocat|normal|account2|users|100|user4|1004|2017-01-01T06:40:39|2017-01-01T06:40:39|2017-01-01T10:47:18|2017-01-01T10:59:14|00:11:56|0:0|COMPLETED|1|1|1|2800Mn|00:22:00|g1|normal|1|1478
1446|1446|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:13:20|2017-01-01T06:13:20|2017-01-01T10:59:14|2017-01-01T10:59:15|00:00:01|0:0|COMPLETED|1|12|12|2800Mn|00:30:00|g1|normal|1|1446
1425|1425|beocat|normal|account1|users|100|user3|1003|2017-01-01T05:51:48|2017-01-01T05:51:48|2017-01-01T10:59:17|2017-01-01T10:59:18|00:00:01|0:0|COMPLETED|1|2|2|2800Mn|00:27:00|g1|normal|1|1425
1485|1485|beocat|normal|account1|users|100|user3|1003|2017-01-01T06:46:29|2017-01-01T06:46:29|2017-01-01T10:40:42|2017-01-01T10:59:33|00:18:51|0:0|COMPLETED|1|1|1|2800Mn|00:19:00|n1|normal|2|1485
1465|1465|beocat|normal|account1|users|100|user1|1001|2017-01-01T06:27:08|2017-01-01T06:27:08|2017-01-01T10:59:20|2017-01-01T11:01:18|00:01:58|0:0|COMPLETED|1|1|1|2800Mn|00:05:00|g1|normal|1|1465
1487|1487|beocat|normal|account1|users|100|user2|1002|2017-01-01T06:51:28|2017-01-01T06:51:28|2017-01-01T10:59:20|2017-01-01T11:04:45|00:05:25|0:0|COMPLETED|1|1|1|2800Mn|00:11:00|g1|normal|1|1487
